,Unnamed: 0,app,google_score,reviews,user_grade
835,843,Eurosport Player - Le meilleur du sport en direct,4.2,Bonne plateforme avec une bonne offre sport et moto en particulier... Seul bémol ce serait bien de pouvoir regarder et télécharger du contenu lorsque l'on est hors connexion à la manière d'autres plateformes de vidéo à la demande... Ce serait tout simplement top,4
836,844,Lineup11 - Football de lineup,2.6,Très bonne appli et génial pour créer son 11 et le partager aux autres mais je mets seulement 4 étoiles pour la raison que importer des maillots de sa galerie ne marche plus... c'est normal ? Je mettrais 5 étoiles si ce problème est réglé mais sinon vraiment très bonne appli !,4
837,845,Lineup11 - Football de lineup,2.6,"C'est bien mais il manque beaucoup de maillot de grosses équipes et de petites équipes et il manque beaucoup de maillots de 2019. Et dans les drapeaux des pays, il n'y a pas l'Angleterre ni l'écosse, il n'y a que le Royaume Uni alors qu'elles ne jouent pas ensemble",3
838,846,Lineup11 - Football de lineup,2.6,C'est une bonne application. C'est la raison pour laquelle je mets 4✨ mais j'aimerais savoir où on peut mettre l'image d'un joueur,4
839,847,Lineup11 - Football de lineup,2.6,Cette app est pratique mais dispose des défauts au niveau de la couleur des maillots ou pour le gardien il n'est pas possible de la changer et le capitain ne peut porter en même temps le numéro et le brassard.,2
840,848,Lineup11 - Football de lineup,2.6,Superbe appli ! Mais comment fait on pour telecharger les nouveaux terrains ? C'est gratuit mais ça ne fonctionne toujours pas et ça fait 5 mois que j'ai Lineum 11.,4
841,849,Lineup11 - Football de lineup,2.6,l'application est superbes juste ce qui m'amène à noter l'appli à 2etoiles c'est le crash à chaque fois j'essaie de mettre un visage sur un de mes joueurs le jeu s'eteind j'ai du tout désinstaller et pouf plus aucune sauvegarde...,2
842,850,Lineup11 - Football de lineup,2.6,Excellent mais avant on pouvait prendre des équipes déjà faites style France et tout mais la je ne trouve plus comme faire. Si vous pouvez m'aider 😅,4
843,851,Lineup11 - Football de lineup,2.6,il est très bien par ce que tu peux choisir ton terrain de foot et aussi tu peux choisir tes joueurs de foot et tes maillots de foot,5
844,852,Lineup11 - Football de lineup,2.6,Ajouté des photos ne marche pas sur mon P30.,4
845,853,Lineup11 - Football de lineup,2.6,Ce jeu est vrmt bien mais si on pouvait avoir une carrière ou des tournois avec notre equipe et jouer les match ou les superviser ce serait super,4
846,854,Lineup11 - Football de lineup,2.6,Ce serait le meileur jeu si on pouvait faire les joueurs en 3d,4
847,855,Lineup11 - Football de lineup,2.6,Parfait pour les carrières fifa,5
848,856,Lineup11 - Football de lineup,2.6,J'adore cette appli pour créer c équipe et les partager 5 étoiles,5
849,857,Lineup11 - Football de lineup,2.6,Bien mais comment fait on pour avoir les maillots des équipe de L1,5
850,858,Lineup11 - Football de lineup,2.6,"4 étoiles, il manque le maillot de l'OM 😭",5
851,859,Lineup11 - Football de lineup,2.6,Foutez le camp j'ai utilisé mes données pour rien j'ai téléchargé jusqu'à 100% et ça dit impossible d'installer. Poulailler va,5
852,860,Lineup11 - Football de lineup,2.6,Superbe application juste il faut ajouter des tenue,4
853,861,Lineup11 - Football de lineup,2.6,Tout à bug j'ai du recommencer mes 5 lineup,1
854,862,Lineup11 - Football de lineup,2.6,"Cool, mais un peu dommage qu'on ne puisse pas cree notre stratégie",5
855,863,Lineup11 - Football de lineup,2.6,Très pratique pour un club d'Esport,5
856,864,Lineup11 - Football de lineup,2.6,Nul on peut pas jouet avec l'équipe et sa sert a quoi le vs,4
857,865,Lineup11 - Football de lineup,2.6,Bien mais comment peut on faire des matchs ??,5
858,866,Lineup11 - Football de lineup,2.6,Et les maillot 2018-2019?,5
859,867,TVP Sport,4.3,Lubie bardzo komentarze i fotografie Je vous souhaite bonne continuation merci.,5
860,868,Monstre Bus Derby Destruction 2020 Accident Stunts,4.0,Ne aimepas la jeue,1
861,869,La police stunt voiture prado - cascades de rampe,4.0,Le jeux ne jou pas Il plant,4
862,870,La police stunt voiture prado - cascades de rampe,4.0,Merci pour votre aide. Je ne sais pas si je peux pas te faire un tour sur mon compte.,1
863,871,La police stunt voiture prado - cascades de rampe,4.0,Bonjour Monsieur Sarkozy est un peu de chance,2
864,872,La police stunt voiture prado - cascades de rampe,4.0,J'adore ce jeux,4
865,873,La police stunt voiture prado - cascades de rampe,4.0,Bonjour je suis disponible pour vous Bonjour je me suis fait avoir par téléphone je m la maison gros bisous et à très w la première prie d'accepter mes excuses je n'avais plus le temps CV wnbk de la part des choses que tu es en vacances du coup on a un problème sur le lien de téléchargement pour le poste d'assistante administrative et comptable la semaine dernière pour le mois de mai et juin et juillet et août au soir pour les,3
866,874,La police stunt voiture prado - cascades de rampe,4.0,احبها La police shunt voiture,5
867,875,"ESPNCricinfo - Live Cricket Scores, News & Videos",4.5,Il peut y avoir plus d'amélioration pour les score en direct,3
868,876,Italian Soccer 2020/2021,3.9,top ce jeu est magnifique,3
869,877,Italian Soccer 2020/2021,3.9,"Peccato che sono ancora tanti gli aggiornamenti che si possono fare.tra \ntutte le informazioni specifiche di ogni singolo giocatore, come su \ntransfermarket (posizione di gioco,valore...)+info su giocatori di \ncampionati esteri",5
870,878,Italian Soccer 2020/2021,3.9,Bravo ce manqui il mondiale,5
871,879,Italian Soccer 2020/2021,3.9,Ottima la migliore complimenti,4
872,880,Italian Soccer 2020/2021,3.9,Ma référence pour tous les résultats qui remplace matchs en direct pour moi à cause de la pollution publicitaire.,5
873,881,Italian Soccer 2020/2021,3.9,Moi j accepte de vous accord,5
874,882,Italian Soccer 2020/2021,3.9,Juste la meilleure application pour voir le score du football italien (voir description pour plus de détails). Pour l'instant sans bug.\nHTC désire Z,4
875,883,Impossible Bicycle Stunts Jeux de BMX,4.5,Vraiment tres nul comme jeux j'ai envoyer mes forfaits internet dans le vide,1
876,884,Light Robot Hero Rescue: Robot Shooting Games,4.9,Super jeux je veux jouer merci a vous,3
877,885,Partidazos Play Fútbol tv,4.3,"Muy bueno, deberian mejorar esta app, serÃ­a la ostia",5
878,887,France tv sport : suivez l’actu sportive en live,3.9,"En chromecast, les directs plantent pendant les pubs. Accès momentanément indisponible. Forcé de décaster et de recaster. Édit suite à la réponse : d'accord je réessaierai mais chez moi le problème n'était pas pendant 15 minutes, mais hier midi, hier soir, avant hier midi également. Merci à vous.",3
879,888,France tv sport : suivez l’actu sportive en live,3.9,"Sur le Tour de France, à chaque fois que l'on passe d'une moto à l'autre, il y a 13 secondes de publicité. Qu'il y ait une pub au lancement de l'application pourquoi pas, mais pas à chaque changement vue. C'est rédhibitoire. Je désinstalle.",1
880,889,France tv sport : suivez l’actu sportive en live,3.9,"Bonne appli dans l'ensemble, mais trop de décalage pour les direct. Tour de france, j'ai relevé 5km d'écart entre le moment ou le cycliste passe devant moi et la diffusion de l'endroit ou je suis . C'est pourquoi 2 étoiles",2
881,890,France tv sport : suivez l’actu sportive en live,3.9,"L'application est top. On y trouve de tout ( classement ATP, WTA, résultats ou encore des match en direct. Le seul point négatif, c'est que à Roland-Garros, il montre plus de joueur pas connu mais on s'en fout, on veut juste Nadal.",4
882,891,France tv sport : suivez l’actu sportive en live,3.9,Super pour suivre le tour notamment au niveau des motos tête de course milieu de peuleton et arrière de course bon replay résultats et vidéos pour le foot appli très intéressante pour les mordus de sport pas trop de pub espérons que ça dure,4
883,892,France tv sport : suivez l’actu sportive en live,3.9,Juste une petite question lors du direct lorsque les pub sont lancé par les animateurs J'ai le logiciel qui plantes étant sous chromecast et sans Avez une idée pour regle le probleme Sinon très bonne appli pour suivre le tour et tout les evenements sportif,4
884,893,France tv sport : suivez l’actu sportive en live,3.9,Alors ca doit venir de chez moi mais impossible de mettre le chrome cast alors que j ai une tv connectée et pas de soucis pour les autres applications.,3
885,894,France tv sport : suivez l’actu sportive en live,3.9,Cette application est géniale juste un truc que j aime pas c est que y a pas tous les sport et moi j aimerai bien suivre le ping-pong comme je fais un ping-pong si possible sinon je vous conseil vraiment cette application,4
886,895,France tv sport : suivez l’actu sportive en live,3.9,"Excellent ! Même pas besoin de créer un compte ou quoi que ce soit, l'appli marche à merveille !",5
887,896,France tv sport : suivez l’actu sportive en live,3.9,Bonne application. Ça serait bien de rendre l'application compatible avec android TV et firetv stick.,4
888,897,France tv sport : suivez l’actu sportive en live,3.9,Formidable de pouvoir suivre le Tour de France à la trace tout en restant à la pointe de l'actu sportive !,5
889,898,France tv sport : suivez l’actu sportive en live,3.9,Sur BOX l'appli bloque trop souvent sur les pubs (tous les 2 jeux).,2
890,899,France tv sport : suivez l’actu sportive en live,3.9,"Super appli! Complète, très intuitive, du beau boulot!",5
891,900,France tv sport : suivez l’actu sportive en live,3.9,"Notifications activées par default. C'est intrusif, ca mérite 1 etoile désolé Pour le tour de france c'est une iframe sur le site tour de france, pas top comme expérience utilisateur",1
892,901,France tv sport : suivez l’actu sportive en live,3.9,"Super application, vraiment appréciable de pouvoir regarder les matchs en direct gratuitement",5
893,902,France tv sport : suivez l’actu sportive en live,3.9,Super application pour Suivre toute les etapes du tour de France en direct ainsi que tout les classement parfaitement detaille,5
894,903,France tv sport : suivez l’actu sportive en live,3.9,"Publicité OMNIprésente, à chaque changement de côté (tous les deux jeux au tennis) 3 publicités. Scandale",2
895,904,France tv sport : suivez l’actu sportive en live,3.9,Super pour Roland Garros 🙂 J'aurais aimé en plus - les mêmes fonctionnalités sur la version AndroidTV - ou Chromecast a partir du tel ou tablette Merci,4
896,905,France tv sport : suivez l’actu sportive en live,3.9,"5minutes pour ouvrir une vidéo de 1minute, pourtant mon smartphone est moderne,, j'ai donc abandonné et désinstallé l'appli.",1
897,906,France tv sport : suivez l’actu sportive en live,3.9,Sérieux c'est quoi cette nouvelle mise à jour je suis sur Paris ça dit que je suis en Belgique et que je ne peux pas avoir accès au vidéo via mon smartphone mais ça marche sur mon ordi portable je ne comprends pas faut m'expliquer ?,2
898,907,France tv sport : suivez l’actu sportive en live,3.9,"La pub sur France 2 c est pitoyable, on est pas sur la 1...mince c'est possible ! La redevance ? \""",1
899,908,France tv sport : suivez l’actu sportive en live,3.9,Visiblement plutôt bien faite. Mais pour le moment indisponible sur télé Androïd. J'espère aussi qu'il y aura le direct / replay de différents sports (dont le championnat de rugby féminin).,4
900,909,France tv sport : suivez l’actu sportive en live,3.9,"Bonne application du service publique. Malheureusement, aucun classement de courses moto GP. Comme toujours 5 ou 6 sports occultent tous les autres. N'oubliez pas que le foot est omniprésent et pourtant il n'y a que 11% des sportifs qui pratiquent ce sport !",3
901,910,France tv sport : suivez l’actu sportive en live,3.9,"La dernière mise à jour est mauvaise, les vidéos prennent trop de place comparé au fil d'actualité, on ne voit plus les images en grand avant de cliquer sur l'article et les titres ne sont même pas en entier !",3
902,911,France tv sport : suivez l’actu sportive en live,3.9,C.est une bonnes choses pour suivre le sports. Merci .,5
903,912,France tv sport : suivez l’actu sportive en live,3.9,"Pas de Tour de France sur Chromecast... Réponse à France TV : Merci, je sais utiliser un Chromecast... Et pendant le Tour : \""erreur 900, l'accès est momentanément indisponible\"". D'où mon commentaire.",1
904,913,France tv sport : suivez l’actu sportive en live,3.9,"Le football, le football! Trop pour moi... Il y a d'autres sports que le football, mais la gym, le tir à l'arc rapportent moins de droits? Monmauvais esprit me perdra, mais c'est lui qui me tient debout.",5
905,914,France tv sport : suivez l’actu sportive en live,3.9,2 minutes de pub incompressibles avant de pouvoir regarder le moindre direct (qui est en différé de 2 min du coup)...! Je croyais que France TV etait un service public financé par la redevance....?,4
906,915,France tv sport : suivez l’actu sportive en live,3.9,"Trop de pub !!! À chaque lecture vidéo il faut attendre plusieurs secondes, c'est vraiment trop c... J'ai supprimé cette application.",1
